track_id,mfcc_0_mean,mfcc_0_std,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,mfcc_14_mean,mfcc_14_std,mfcc_15_mean,mfcc_15_std,mfcc_16_mean,mfcc_16_std,mfcc_17_mean,mfcc_17_std,mfcc_18_mean,mfcc_18_std,mfcc_19_mean,mfcc_19_std,mfcc_delta_0_mean,mfcc_delta_0_std,mfcc_delta_1_mean,mfcc_delta_1_std,mfcc_delta_2_mean,mfcc_delta_2_std,mfcc_delta_3_mean,mfcc_delta_3_std,mfcc_delta_4_mean,mfcc_delta_4_std,mfcc_delta_5_mean,mfcc_delta_5_std,mfcc_delta_6_mean,mfcc_delta_6_std,mfcc_delta_7_mean,mfcc_delta_7_std,mfcc_delta_8_mean,mfcc_delta_8_std,mfcc_delta_9_mean,mfcc_delta_9_std,mfcc_delta_10_mean,mfcc_delta_10_std,mfcc_delta_11_mean,mfcc_delta_11_std,mfcc_delta_12_mean,mfcc_delta_12_std,mfcc_delta_13_mean,mfcc_delta_13_std,mfcc_delta_14_mean,mfcc_delta_14_std,mfcc_delta_15_mean,mfcc_delta_15_std,mfcc_delta_16_mean,mfcc_delta_16_std,mfcc_delta_17_mean,mfcc_delta_17_std,mfcc_delta_18_mean,mfcc_delta_18_std,mfcc_delta_19_mean,mfcc_delta_19_std,mfcc_delta2_0_mean,mfcc_delta2_0_std,mfcc_delta2_1_mean,mfcc_delta2_1_std,mfcc_delta2_2_mean,mfcc_delta2_2_std,mfcc_delta2_3_mean,mfcc_delta2_3_std,mfcc_delta2_4_mean,mfcc_delta2_4_std,mfcc_delta2_5_mean,mfcc_delta2_5_std,mfcc_delta2_6_mean,mfcc_delta2_6_std,mfcc_delta2_7_mean,mfcc_delta2_7_std,mfcc_delta2_8_mean,mfcc_delta2_8_std,mfcc_delta2_9_mean,mfcc_delta2_9_std,mfcc_delta2_10_mean,mfcc_delta2_10_std,mfcc_delta2_11_mean,mfcc_delta2_11_std,mfcc_delta2_12_mean,mfcc_delta2_12_std,mfcc_delta2_13_mean,mfcc_delta2_13_std,mfcc_delta2_14_mean,mfcc_delta2_14_std,mfcc_delta2_15_mean,mfcc_delta2_15_std,mfcc_delta2_16_mean,mfcc_delta2_16_std,mfcc_delta2_17_mean,mfcc_delta2_17_std,mfcc_delta2_18_mean,mfcc_delta2_18_std,mfcc_delta2_19_mean,mfcc_delta2_19_std,chroma_0_mean,chroma_0_std,chroma_1_mean,chroma_1_std,chroma_2_mean,chroma_2_std,chroma_3_mean,chroma_3_std,chroma_4_mean,chroma_4_std,chroma_5_mean,chroma_5_std,chroma_6_mean,chroma_6_std,chroma_7_mean,chroma_7_std,chroma_8_mean,chroma_8_std,chroma_9_mean,chroma_9_std,chroma_10_mean,chroma_10_std,chroma_11_mean,chroma_11_std,spectral_centroid_mean,spectral_centroid_std,spectral_rolloff_mean,spectral_rolloff_std,spectral_bandwidth_mean,spectral_bandwidth_std,zcr_mean,zcr_std,tempo,rms_mean,rms_std
142381,-35.865704,44.763058,81.20551,32.671803,13.054854,22.991611,13.061723,17.883863,2.2366798,13.869189,12.757825,9.237773,-4.773195,7.495009,5.5932207,8.137265,-1.3013002,9.098839,5.9665656,8.598355,-1.7554978,7.9836235,5.4801297,6.5329084,-1.4962947,6.1623435,1.0332541,6.7433515,-2.6586816,6.708026,2.7329078,6.615987,-3.7069578,6.298309,-1.6395127,5.0044537,-3.3152316,5.0949063,1.4619201,6.0887704,0.05252146,10.319499,-0.04670783,6.6422358,0.006286704,4.104401,-0.03180753,3.1593325,0.0040881885,2.2572398,0.00036835874,1.3940262,-0.013174248,1.3805767,-0.0099148,1.5312916,0.004547462,1.5843465,0.0045401747,1.617699,0.0017224385,1.6385566,-0.0012981114,1.244955,-0.0077340906,1.0438455,-0.0111508975,0.99053884,-0.002984154,1.0153935,0.0073185773,1.0840901,0.001487664,1.1481973,-0.004014799,0.91525817,-0.0049035703,0.7945204,0.0074564535,0.9891271,-0.041257344,5.409575,-0.011038703,3.358121,0.0047783805,2.2666633,0.011477822,1.7471863,0.0055062342,1.1954503,-0.0007860005,0.84482074,0.0034247753,0.84458935,0.010444427,0.93350416,0.007624441,0.8491176,0.0068553626,0.89702225,0.0028172885,1.0582527,0.0020673466,0.90880066,0.00040034504,0.6578149,0.004469058,0.6873216,0.0006083094,0.6337992,-0.0028727828,0.73813933,-0.0034396728,0.7070471,0.002522614,0.5656655,0.0076852203,0.5910494,-0.00029663925,0.7673805,0.55284035,0.36377427,0.40389073,0.25723913,0.4795478,0.2882085,0.35958812,0.23735593,0.39274493,0.26936823,0.34869567,0.2267134,0.3799169,0.20346926,0.5884778,0.324328,0.46976355,0.22543429,0.5008069,0.2887179,0.37785366,0.24110837,0.46360266,0.29604554,2727.574208962235,1041.3555233717234,5994.820398734024,2053.5430557009117,2777.4611809704857,537.2198534371062,0.1179931073295894,0.0868602534265141,123.046875,0.22841138,0.07178471
142096,-103.53902,12.500492,163.36217,9.865615,-36.526844,5.1659946,27.920586,5.182854,-20.537895,5.0779057,8.329791,5.4270782,-6.176976,6.7213135,10.105909,5.880743,-5.5582967,6.1684813,2.4288244,8.553859,-7.2378426,7.407857,-1.5057248,6.19563,-8.288767,8.900865,0.13038443,8.830581,-0.71914375,5.702383,4.358947,6.1372147,-1.1957242,6.8214164,-0.40044376,8.220305,-3.6450028,10.0304,0.13800915,11.449009,0.077394195,0.94949895,-0.00542631,0.75890803,-0.0057215705,0.60990596,-0.0021502029,0.5953912,0.00025018697,0.5772116,-0.0030565085,0.6392165,-0.0051479936,0.6508806,-0.0007363337,0.64186734,-0.0052738287,0.6491954,0.009303566,0.72075623,0.013659143,0.68228257,0.0056004194,0.7052847,-0.00092891866,0.6914906,-0.0007037452,0.7085835,-0.0057080714,0.65591663,0.005850241,0.6700701,-0.0027477203,0.70732147,0.0032627957,0.7362356,-0.008203425,0.6918114,-0.005852349,0.7791567,-0.033968218,0.7749523,0.0021007818,0.5235375,0.002300548,0.4285546,-0.0052370555,0.46465448,0.006222662,0.4545219,-0.004956076,0.50795215,0.0006558193,0.51722616,-0.003611733,0.46984726,0.00028568768,0.50801736,-0.010260881,0.53587776,-0.0058047627,0.5023247,-0.0020758794,0.4897917,0.004474733,0.47584262,0.006013521,0.5229242,0.00516374,0.47373152,0.0015703167,0.50042695,0.0033280943,0.535068,0.0007008392,0.517079,-0.00057397474,0.4622637,-0.0045414153,0.5003897,0.35082012,0.3333744,0.2399471,0.254401,0.2849712,0.27392012,0.22387898,0.22079122,0.33909327,0.2981554,0.2214953,0.16690059,0.20366351,0.18131225,0.3592289,0.335665,0.38978714,0.27020663,0.5040822,0.34029925,0.26089844,0.23642538,0.3472173,0.27926832,1325.0710634825778,115.1586776580522,2455.343918685854,258.913861821847,1429.6863929789336,97.28579715094358,0.08294200232378,0.0105319071008876,117.45383522727272,0.15131812,0.016131902
142948,-111.67282,72.87976,108.90405,30.872034,-24.185287,21.43722,19.031952,17.95652,2.7281659,10.8512,-0.9232977,7.336879,-6.9026294,8.507083,-2.2283938,6.068891,-6.2045946,7.6613812,2.3461497,7.0183244,-10.137354,5.9206133,-1.6806958,7.3581843,-4.967319,5.604847,-0.9707067,5.597803,-4.074233,5.6835628,-2.5069761,4.9889297,-6.238504,5.3271847,-4.2700047,5.264766,-12.915693,5.5350394,-4.8371463,6.89143,0.12995073,7.310238,-0.0072338646,4.5412107,0.0010440992,2.8127112,-0.0074154763,1.6700929,-0.0031370164,1.4102961,-0.0024574674,1.1756827,-0.0066121127,1.1418225,5.5566292e-05,0.96634126,-0.011426958,0.99153847,-0.0068454877,1.0361506,0.0021049518,1.0213909,0.013322851,0.94664127,0.0045681098,0.8641613,0.0018747373,0.8882991,0.0077997316,0.85314476,0.003530884,0.8344825,0.005582383,0.7816129,0.015498565,0.7995755,0.002686305,0.85373706,-0.00032463163,0.88698053,-0.00799449,4.2320056,-0.0029852884,2.30752,0.00032406917,1.4746419,-0.009534598,1.0390196,0.004976384,0.8436,-0.0035346823,0.7075282,0.013097203,0.76861,0.0013697544,0.6361022,-0.0016333073,0.6524633,0.0066168485,0.5947884,0.005271176,0.63536006,0.0045582615,0.5665865,0.010113335,0.58744884,-0.00026961562,0.56919175,-0.0052575353,0.5740749,-0.0029647432,0.54712856,0.0031410519,0.50303435,0.004514704,0.5596588,0.0049659447,0.5588026,0.0029406073,0.57034534,0.5419758,0.32124192,0.29232943,0.21904229,0.36908135,0.28193358,0.51162094,0.3366528,0.33016142,0.26096633,0.2704868,0.26741296,0.28092626,0.22028983,0.4759955,0.31656578,0.33422536,0.26440197,0.2765914,0.21740903,0.3443683,0.25223124,0.48043588,0.29741958,2093.6056519520016,706.6586698178735,4047.2505268297696,1528.9535461907333,2147.152738127098,462.3327438637356,0.1087948825706269,0.0572623125091684,143.5546875,0.10637669,0.054798175
142094,-41.466248,20.401226,110.68093,11.25216,-4.0721273,4.3286524,25.644232,6.7965117,-1.6660966,5.9583316,13.193255,5.224741,1.727359,7.72015,12.04443,6.046722,0.15613705,8.550188,4.3626103,7.674436,-0.30300945,7.1509795,7.283082,7.200197,-2.582287,8.316442,-2.7374382,8.623329,-2.401567,6.1713805,3.7956605,4.730039,1.3229673,4.26875,5.158773,9.415953,-3.9674172,9.531292,0.3925672,6.1239877,0.035502747,3.4367225,0.007997747,1.7811469,0.0010919458,0.7121212,-0.0017401697,0.6355062,0.0031926364,0.69861895,-0.0038411936,0.62249887,-0.0061113904,0.8052512,-0.007436364,0.6892227,-0.0029842146,0.7559193,0.00066944316,0.8004837,0.00951984,0.69538486,0.022084778,0.7270674,-8.388197e-05,0.73630446,-0.021062138,0.7246662,-0.0066968584,0.7422236,0.0072214287,0.6699651,0.009286522,0.64852613,0.013846106,0.74316937,0.0041648163,0.81924325,-0.007224016,0.82735085,-0.042904206,2.4514563,0.0029179063,1.2453902,-0.0021021105,0.51152134,0.0027021198,0.48465934,0.0033992468,0.49438912,0.0020240867,0.46419895,9.007679e-05,0.5824604,0.00045706448,0.5434504,-0.0033860307,0.62683374,-0.00082958513,0.67948145,-0.0013326193,0.60170126,-0.0055262265,0.6254856,0.00010198221,0.56211364,0.004618996,0.62259346,0.00173172,0.5548424,-0.004013291,0.48077667,-0.0014372312,0.50813967,0.0022503003,0.6076633,0.0020919088,0.6377014,0.0055108992,0.60118026,0.40178478,0.3432845,0.23588955,0.13009697,0.4632929,0.3247632,0.23499785,0.13631079,0.3480068,0.25519198,0.47422358,0.30696893,0.23534669,0.15309387,0.39524975,0.35309607,0.2240554,0.13890253,0.452817,0.3309551,0.35821962,0.24159943,0.22435994,0.15316139,1831.5624011860364,242.8149843678276,4022.655871780597,586.396054248708,2233.7308252016883,179.21546338939493,0.0849303017283113,0.0158753839033451,60.09265988372093,0.20644855,0.026872722
142083,-67.407715,56.618706,83.65628,33.66153,0.74629325,25.049261,18.090673,20.368637,12.973225,17.810268,-1.006544,12.119848,-0.07926032,12.655108,1.4728361,10.63471,0.86197203,11.184506,1.1339061,9.380069,-3.548291,9.699476,1.1363144,7.6837955,6.818125,8.477857,5.80856,7.6503725,3.6082187,7.957311,5.159604,7.6169243,-3.6267405,6.957939,4.477825,7.265018,-2.485871,7.0213165,8.351619,6.671555,-0.13986361,12.576923,0.031334437,7.0487113,-0.028950684,5.2162166,0.024787076,3.7036471,0.027525555,3.3346715,0.0036280348,2.0992355,-0.011781946,2.1459851,-0.0038706458,1.8420583,0.013871316,1.851655,0.0018717783,1.551459,0.010179141,1.7516251,0.014802285,1.3831959,0.012554852,1.453161,0.00044461907,1.2899982,-0.0053813495,1.3529968,-0.00029698608,1.3283826,0.003017519,1.2126184,-0.002683549,1.2427254,0.0018251106,1.2322102,0.0108809825,1.200579,0.015749188,7.856188,-0.0055092014,4.3089156,0.0046134647,3.1333778,-0.0060985973,2.114578,-0.0027439825,1.8590766,0.005784312,1.3315059,0.007865519,1.3367897,0.00072608516,1.1989641,-0.0066058235,1.1786397,-0.005712266,0.99860054,-0.004393969,1.108592,-0.004788413,0.99527925,0.0016787231,0.9124368,0.0037960198,0.8966294,0.0022688988,0.8135732,0.0020317768,0.7987048,0.001457699,0.8115241,-0.0016136613,0.8125965,0.0019280331,0.80092436,0.006766085,0.83837163,0.42646015,0.31454948,0.2872912,0.24742298,0.28985786,0.27481225,0.26103806,0.24027205,0.37847865,0.2774591,0.2925288,0.25404385,0.24488333,0.2448685,0.31540534,0.27903557,0.42681068,0.29305702,0.5559856,0.35139945,0.5110756,0.2916725,0.57800096,0.32092083,2476.033479577108,1118.5478952552664,5284.466548006632,2352.848592508991,2665.1954079888305,607.4784107250799,0.0986490759343532,0.071202596731896,184.5703125,0.2600982,0.11350578
142949,-75.60227,40.822,107.282074,26.009586,-31.462389,26.402256,29.946634,10.35723,4.153042,9.165979,1.3956966,6.903986,-5.0977087,7.363237,-0.770564,6.59751,-5.209453,6.99415,4.740604,6.343494,-7.7815113,7.065528,0.7426728,6.5080748,-4.997738,5.2895317,-0.9277459,7.1856084,-5.3167124,5.719234,-1.5831227,5.513879,-7.857242,5.1346035,-4.44545,5.617101,-10.640111,5.114416,-1.9523253,7.020852,0.060785417,6.034172,0.0145169785,4.556799,0.010038966,3.3222828,-0.0009578935,1.8585685,0.00046559973,1.4074214,-0.0076988637,1.132134,-0.00030262183,1.1894107,-0.007526386,1.0693042,-0.0032355085,1.1792985,-0.00076452387,1.0238463,0.0019846943,1.1335881,-0.0059984005,0.9279421,-0.011073986,0.93973255,-0.0036090056,0.9284373,-0.005475352,0.8694919,0.00047165802,0.89182425,-0.0030885246,0.83034295,0.0016001367,0.89665127,0.0019469791,0.9141723,0.0059591862,1.0728236,-0.04275818,5.137788,0.0013600861,2.876564,0.015512245,2.0186799,0.00064334413,1.1053294,0.00854871,0.8961298,0.0044910563,0.77156174,-0.0042464626,0.80286187,-0.0010803432,0.6699269,-0.007108743,0.7485551,-0.0028391657,0.67895,-0.004173878,0.74039,0.007473923,0.6654052,0.009104704,0.6250577,0.0026269169,0.5818407,4.218016e-05,0.5654727,-0.0006364912,0.58338803,0.0008975526,0.59939075,-0.0020155634,0.6309722,0.0008790083,0.63045394,0.000101074715,0.6421533,0.3349847,0.24883553,0.38950652,0.29685816,0.3216189,0.23504679,0.38453525,0.32142764,0.38569742,0.25436804,0.58246624,0.3063694,0.45089352,0.3103092,0.306002,0.24058111,0.26340923,0.23127359,0.3513905,0.2527313,0.5530094,0.31484926,0.3418536,0.23013932,2112.725008076181,602.8744031483589,4100.183540084414,1203.8458428657352,2104.254690456455,424.933358109265,0.1135091397784442,0.0500354580017226,161.4990234375,0.13366681,0.04053392
142528,-80.46961,42.30637,112.0301,34.62068,4.540925,18.674788,19.144377,15.474079,1.7246442,13.580083,3.6669476,11.327373,-6.7799664,9.102943,-8.388407,8.470386,-11.697172,8.550246,-4.6466084,8.6720705,-9.383575,7.834701,-9.982225,6.969289,-13.083815,8.441225,-3.4406257,8.602982,-10.3617525,8.028521,-5.0833535,8.451851,-8.430572,7.0130057,-2.9908025,6.7591286,-7.925794,7.3483095,-2.134939,7.202468,0.0007600496,7.097494,-0.030304927,6.2256365,-0.016886381,2.865593,0.009707299,2.5196662,0.019333703,2.2050378,0.0049880357,2.022135,-0.008671698,1.4856691,0.002952373,1.4238776,0.0020385154,1.3675045,0.005401914,1.5538899,-0.0072041755,1.2702295,-0.014482851,1.1703621,-0.002681481,1.1433684,0.0017964506,1.0938703,-1.1017118e-05,1.0930089,0.018186137,1.1609861,-0.012309079,1.030132,0.00032959715,1.0688121,-0.013124193,1.0376368,-0.0052639544,0.95749396,-0.04076371,4.314848,0.010003788,3.129349,0.010425368,1.6007313,-0.0027227092,1.3063458,-0.008062738,1.1888974,0.007674419,1.130861,0.0039081117,0.9656775,0.00625132,0.83578753,-0.00014654285,0.810986,-0.00743531,0.90341395,0.003104806,0.772436,0.004434649,0.7163891,0.0014817165,0.7220831,-0.0016315709,0.6972012,-8.5044885e-05,0.6697984,-9.537971e-05,0.71880376,-0.0015731013,0.64685863,0.0034561793,0.66997546,0.0042732796,0.64241844,0.005096738,0.5800072,0.3799255,0.271729,0.5890725,0.3794566,0.24873583,0.15955505,0.28202304,0.30410865,0.16148847,0.13620852,0.31583813,0.24977197,0.4752573,0.37177965,0.24963029,0.18548445,0.30708572,0.3215866,0.17996323,0.18875787,0.2323383,0.25156114,0.27928984,0.27530694,1850.400177552708,780.3834427390294,3763.740370533985,1628.1781515924183,2239.6005613144234,408.23203223915294,0.0740958286938419,0.05296009023148,129.19921875,0.21002108,0.048204497
142947,-76.47852,38.114933,94.35895,23.479687,-15.875554,18.523554,29.389114,11.363512,2.922563,10.136363,2.1466203,7.345729,-6.153868,8.058333,0.2669158,6.6689,-2.02788,7.7358885,6.589157,6.818567,-6.7708354,6.72513,1.3525105,5.860003,-4.6882825,6.0890036,1.2182548,5.528281,-4.0125237,5.6827726,-0.22920084,5.3482113,-5.9520073,4.9994187,-4.3137383,5.144711,-11.581237,6.1385055,-3.2575853,6.112929,0.08119415,6.7254505,-0.0121217,4.5215235,-0.0055986224,3.3226452,-0.011513726,1.8037643,-0.018776601,1.4427536,0.0007372165,1.1735871,-0.0068440447,1.3617605,-0.006425187,1.0987234,0.004157229,1.3717821,0.0028004767,1.0874037,-2.3792734e-05,1.2195834,-0.0012462005,0.982881,0.00244598,1.0501208,-0.0012504396,1.0095375,-0.0026449556,0.8909638,-0.0027224969,0.93849194,0.0039205314,0.8217926,0.004637653,0.8977437,-0.0076266937,1.0427731,-0.0007530895,0.88951904,-0.042235564,4.537215,0.019339204,2.5651631,-0.012476882,1.7492403,0.0021922637,1.0616337,-0.00078342884,0.8346769,-0.0035799365,0.7634885,0.005059475,0.8254261,-0.00081381405,0.7370693,0.00036233346,0.8297542,0.0012572318,0.6969337,0.005905038,0.81367904,0.0059162085,0.6859501,-0.00043496673,0.65320873,-0.0033195305,0.6500312,-0.002391053,0.6054891,-0.0012803049,0.6127714,-0.002291287,0.58418536,0.0010118033,0.6258486,0.006991356,0.6930951,0.0057907025,0.623386,0.37477112,0.24784306,0.52542114,0.30898112,0.31570992,0.22173674,0.38130045,0.2736186,0.52096075,0.3388441,0.46138474,0.27385998,0.46415085,0.33990145,0.3492364,0.24005686,0.44266558,0.2862468,0.3690912,0.27750295,0.33801144,0.24309586,0.41648594,0.2893915,2329.2655215183254,712.4961346989032,4639.838171263797,1282.0601085383894,2340.67167311246,332.3591577524738,0.1192068133956235,0.0588073497650582,151.99908088235293,0.12100709,0.03665644
142402,-16.316076,81.45723,105.24063,27.447948,-32.32697,21.144781,25.85943,8.399036,1.0638487,6.936221,11.549816,8.633074,-0.25948712,6.91842,9.426397,7.013231,-8.451666,7.567938,5.328638,5.335494,-4.9389453,5.968365,0.46605662,5.8302026,-4.294838,5.66455,0.4939717,5.9403296,-7.394468,6.5236673,-0.90171295,5.3059893,-8.269171,5.2770834,-2.4681919,5.01302,-6.1575093,4.0203,-3.9647276,4.50401,0.010246661,5.862927,0.023662467,3.2676663,-0.027273081,2.4934995,-0.00035686552,1.3650807,-0.010686205,1.0889215,-0.014162769,1.2934961,-0.01594805,1.064218,-0.017744683,1.0949072,-0.0073767705,1.0797938,-0.00788086,0.90802705,-0.0013442232,0.959042,-0.01601284,0.9604132,-0.010693091,0.87835246,-0.014816949,0.9562233,-0.0060991985,0.8906946,-0.0032483572,0.80698746,-0.0012298976,0.81377965,0.0012771129,0.76097816,0.001772017,0.68775266,0.0008039903,0.7596651,-0.04011852,2.4116023,0.012875856,1.6762843,0.004458008,1.3711739,0.00046309235,0.7971385,0.0021624276,0.6852929,-0.0012421311,0.7369813,0.0007045831,0.637428,0.005052396,0.6737374,0.0047070067,0.6703081,-0.0026038683,0.55819345,0.0006988841,0.57714105,0.0024583098,0.57243866,0.003989751,0.55422753,-0.006681302,0.5835978,-0.009572703,0.57099247,8.672397e-05,0.5448642,-0.0023887176,0.58809775,-0.0032714526,0.53853786,0.00037430646,0.48931187,-0.0023316408,0.53734195,0.5058965,0.23703562,0.5815863,0.26981077,0.45341566,0.20013942,0.5509645,0.24838987,0.57244724,0.2858252,0.47200984,0.2133681,0.4194976,0.23139215,0.51100457,0.21087834,0.73915344,0.2527726,0.48758826,0.20716973,0.40163824,0.20247664,0.50568426,0.25906023,2084.0785364371222,441.1890155414137,4205.179374334334,1057.3154489961862,2119.994811773113,390.8482403269244,0.1015398068357862,0.0335250730311971,123.046875,0.22706442,0.06401226
142128,-94.26504,60.28151,109.246506,26.040771,-23.838835,21.084007,25.156504,12.687805,2.9466412,12.107734,17.840221,9.209904,0.48221865,8.079016,10.224598,6.942683,-5.502391,7.9254684,2.6038773,7.567075,0.041078605,6.604167,-0.28042805,6.726496,-3.690827,6.2297378,-2.1751904,6.924118,-9.63236,5.846203,-3.4821615,5.664642,-4.495457,7.248019,1.8948374,7.212564,-1.2031509,8.212586,1.5477958,7.190594,0.06448951,8.232882,-0.014101939,5.0361037,-0.038409885,3.6955633,0.028778158,2.179167,-0.025033785,1.9844507,0.018637914,1.6896257,-0.02834576,1.3724197,0.0040348982,1.1975423,-0.004309535,1.3446113,-0.007482593,1.2894276,0.0005481044,1.1922269,-0.007089719,1.1899731,0.0048622843,1.0318401,-0.007529061,1.1664165,-0.004953109,0.904067,-0.010179073,1.0023401,-0.008100158,1.1077825,-0.009510472,1.0848103,-0.0012941648,1.231245,-0.0015782926,1.1804777,-0.050071243,7.1070075,-0.013867351,3.0389657,0.0040800525,2.7795057,-0.0037328873,1.4337324,0.0018279848,1.239899,-0.0043998165,1.1663563,0.0026186116,0.89461243,0.00073027797,0.8167996,0.003142068,0.9136052,-0.0012848144,0.79392225,0.005259145,0.73978955,0.0005789091,0.8411657,-0.0065169646,0.6726718,0.00024529203,0.7875057,0.0041438714,0.6544614,0.0061115976,0.6907879,-0.0017165545,0.6926155,0.00029611588,0.7026235,-0.0013360027,0.7540187,-0.0031034094,0.721296,0.19686364,0.15831447,0.37260664,0.2774378,0.6027821,0.3622895,0.38290682,0.21664724,0.47117734,0.3416888,0.29008505,0.2073628,0.3925049,0.29984358,0.37054253,0.31533518,0.30835375,0.2612676,0.38464597,0.3036704,0.25695652,0.2018122,0.25829113,0.2503132,1982.7492663417684,497.1425689524201,4040.683899870598,1199.4656130160424,2106.94228666202,373.1557034393064,0.0950236128579721,0.0296009758673019,161.4990234375,0.12967856,0.043454662
142535,-28.357784,61.964104,92.77394,28.856115,7.244871,24.76357,22.741444,14.489958,11.963055,12.510764,14.090491,9.745846,5.3957887,9.44883,10.327886,8.301007,-0.63241595,9.067275,7.1445737,9.935243,-2.097628,8.183377,6.3046374,7.245643,1.5038174,7.1580815,1.7161671,6.946227,-2.390414,6.4434357,-1.5804552,6.9898653,-1.3239373,7.4506364,3.9213505,7.2012835,-2.4002895,7.026494,3.6380467,7.497328,-0.013059561,9.041449,0.023726681,4.7589264,0.005086416,4.14887,0.0184954,2.357361,0.018120358,2.2184346,0.0023370946,1.7727369,0.016992653,1.6838564,0.016924186,1.6152537,0.004204256,1.4892008,-0.0064526647,1.6683196,0.014265186,1.3612845,0.00990055,1.3080822,-0.0013609398,1.1312975,0.0013765036,1.2575986,0.0013479023,1.1901354,-0.0015551052,1.1862203,-0.006986185,1.2085338,0.0030192707,1.1816559,0.015091325,1.1161808,0.019740408,1.1840703,-0.051976956,6.833988,0.00794198,3.0760787,-0.00031567801,2.546759,0.0022669954,1.6763004,0.0036055401,1.4082069,-0.012697378,1.0260369,-0.009023385,1.0378189,-0.004924506,0.9701448,-0.005088256,1.019493,-0.007092948,1.1624129,-0.009227001,0.93199104,-0.0024106633,0.7850934,0.0061136377,0.7612357,0.00611368,0.82141304,0.004158594,0.71758026,0.008698068,0.78198874,-0.0029211112,0.7602135,0.0017481943,0.8105536,-0.0071008313,0.7342018,-0.006134976,0.79995793,0.51944596,0.33677503,0.32751217,0.2277314,0.35134467,0.3053602,0.2822571,0.21970001,0.42871156,0.32916316,0.39335158,0.32133377,0.3796378,0.26260632,0.4684004,0.32537562,0.34300613,0.24687408,0.36267743,0.30796003,0.27185565,0.20206335,0.42598766,0.27886423,2239.7957007947234,954.586064975588,4896.026578233928,1910.116259229418,2538.8596257292816,492.6694904409484,0.0834004042408985,0.0614058962264799,135.99917763157896,0.3060596,0.06253387
142579,-42.019234,48.14526,78.61394,27.415659,26.288836,21.100824,40.840084,18.944542,15.556212,12.404447,11.215704,11.915599,12.42376,10.802588,-3.0446265,9.413903,-3.3877869,8.885061,4.859558,8.43944,-6.616818,7.781411,6.3793387,8.434399,-7.885812,7.5012293,-2.304285,7.468866,-0.6826437,6.374296,1.9919097,7.503549,-5.0693965,8.616463,-4.4118094,9.028981,-7.825814,8.978274,0.30298495,10.664362,-0.037402306,9.989155,-0.00037203485,5.5478845,0.005208959,3.8063977,-0.0034782686,3.671226,0.015884755,2.19172,0.001340863,2.1009848,-0.007425987,1.9119745,-0.01664067,1.6432694,0.0043743537,1.5297681,-0.007786015,1.4821113,0.004305866,1.3090985,0.015585042,1.5432754,0.015224777,1.3787167,0.011435644,1.1951236,-0.0034733133,1.1119474,-0.0072746617,1.1667207,-0.017342087,1.2440305,0.003298138,1.4986084,0.008243518,1.4854981,0.007018302,1.6358793,0.014955109,6.898076,0.0014178066,3.7319467,0.0020864122,2.5040162,-0.0054896846,2.0309122,0.0036245491,1.2525805,-0.0037731102,1.2002535,0.0034126714,1.1720434,-0.009585893,1.0740308,-0.005496759,0.88385797,-0.0016624111,0.88214564,-0.0035679038,0.86310464,-0.0016018226,0.91613156,-0.005171068,0.8625339,-0.0012716838,0.7648824,-0.005112862,0.743507,-0.0031850282,0.74015975,-0.0027783215,0.71976745,0.0019877432,0.8841234,-0.0028699264,0.8699836,-0.0002244174,1.0597001,0.4026622,0.2753423,0.25669965,0.19437845,0.28832164,0.263488,0.38852584,0.27919343,0.59099716,0.33311376,0.47073406,0.2865105,0.26887494,0.23873217,0.26421043,0.20958355,0.40628812,0.3080351,0.45860645,0.2977985,0.37232253,0.25039348,0.42119852,0.29211396,2639.69369554986,985.1723247299692,5803.6399061834845,1988.9562464131584,2794.5910451080595,524.4554159461029,0.1211538403395897,0.0655937803203121,103.359375,0.26220745,0.068687156
