,duration,sr,spec_centroid_mean,spec_rolloff_mean,zcr_mean,rms_mean,tempo,mfcc1_mean,mfcc1_std,mfcc2_mean,mfcc2_std,mfcc3_mean,mfcc3_std,mfcc4_mean,mfcc4_std,mfcc5_mean,mfcc5_std,mfcc6_mean,mfcc6_std,mfcc7_mean,mfcc7_std,mfcc8_mean,mfcc8_std,mfcc9_mean,mfcc9_std,mfcc10_mean,mfcc10_std,mfcc11_mean,mfcc11_std,mfcc12_mean,mfcc12_std,mfcc13_mean,mfcc13_std,mfcc14_mean,mfcc14_std,mfcc15_mean,mfcc15_std,mfcc16_mean,mfcc16_std,mfcc17_mean,mfcc17_std,mfcc18_mean,mfcc18_std,mfcc19_mean,mfcc19_std,mfcc20_mean,mfcc20_std,chroma1_mean,chroma1_std,chroma2_mean,chroma2_std,chroma3_mean,chroma3_std,chroma4_mean,chroma4_std,chroma5_mean,chroma5_std,chroma6_mean,chroma6_std,chroma7_mean,chroma7_std,chroma8_mean,chroma8_std,chroma9_mean,chroma9_std,chroma10_mean,chroma10_std,chroma11_mean,chroma11_std,chroma12_mean,chroma12_std
mfcc7_std,-0.02948902861519448,,-0.01714818998554595,-0.03662242659490473,-0.020901114010524243,-0.13111055637623215,-0.03385640880879425,-0.29136808253939606,0.5068251338723453,-0.06510803900787762,0.5283436064665987,0.1239099142275384,0.6011894786289159,-0.13545178682374967,0.694362248137886,0.0373939049970422,0.7721836915598842,-0.05721997230968033,0.8039846206795257,-0.001650498202974913,1.0,-0.07605057335763311,0.8160403748325298,-0.06471727524248323,0.7751592958072379,-0.019798074035352043,0.7227964340561341,0.02232263971495062,0.6854600094510825,-0.04090103121637301,0.6407055013326214,0.0823428875257107,0.6062022497107985,0.031213357229480963,0.582644929376893,0.129414953412768,0.5572971341890592,0.04697721427840559,0.5248039052563002,0.10330845058843816,0.5078996799161419,0.06778897308142619,0.4815573471428882,0.09892704598096505,0.4510150352889236,0.05524951598251331,0.41811648447900734,-0.05953073111481377,0.22725549098458775,-0.10006611681720286,0.19962434244471297,-0.12172542129858578,0.18133015068671604,-0.11479627620705454,0.21015085674350054,-0.14795052245591828,0.14502729494883884,-0.09826251929419098,0.20650374368393629,-0.11418928474578247,0.16365473878436707,-0.1005132683354958,0.17552394740756574,-0.08380555897987595,0.2289555325195769,-0.08335273118955264,0.19484159698922301,-0.055549271933969226,0.23341835219482693,-0.09223056676389602,0.1884133934124719
mfcc8_mean,0.008550740870653172,,0.27112822354781496,0.3401837383686565,0.029438423397883117,0.3352108444952336,-0.005175558099955435,0.3476445830985859,0.015996605696626698,-0.3223098402761749,0.08096649476468651,0.2705551294655814,0.008188656153765501,0.3239675989411625,-0.009748907485149779,0.38039204252347414,-0.03312744349583413,0.5750734490182539,-0.0656526465772138,0.5307529524383088,-0.07605057335763311,1.0,-0.09627185726660527,0.5527448142719888,-0.10220781001691676,0.5901574392851082,-0.15414236070684142,0.5135701223314764,-0.1646435836926803,0.5182128459639095,-0.18797683446722432,0.3977785353597498,-0.20873120774426274,0.41819258338404264,-0.22446378780281745,0.28998875988630535,-0.2503237585489702,0.3478203266111528,-0.2819308354996671,0.14874808026543815,-0.2846496550925623,0.2592115041839971,-0.28577027739236754,0.16828328259646194,-0.27412921005018487,0.1921071915201096,-0.28850271199151717,0.3417338433656652,0.0006603404265128848,0.3820886761837646,0.04079251504971867,0.32131147491425244,-0.06617976179925751,0.38820350898717926,0.06638020836592111,0.34788028660434744,-0.019467156016731827,0.37545164537262715,0.062009944192355684,0.37161015389926605,0.025846118662964816,0.3436037399607275,-0.04037749190811723,0.41499192422993386,0.09658331083633183,0.3569564681220665,-0.027170252580983673,0.39797787756656616,0.03403684927918871,0.36307787654824164,-0.016697813649079515
mfcc8_std,-0.017954024055396915,,-0.026773033586146012,-0.04145077911290396,-0.033143471779679065,-0.14304928150614463,-0.033232047946333935,-0.3101856399110891,0.5065331893258352,-0.04930339730470706,0.5266490951861328,0.147969165856084,0.5906040491602199,-0.15821987691807177,0.6600917678471331,0.040939018558363904,0.7199608047281327,-0.06249454825041742,0.774573927929969,-0.004259168258340993,0.8160403748325298,-0.09627185726660527,1.0,-0.05298301761461454,0.8169224460342226,-0.037260209198298665,0.7647808395635703,0.003901309022209805,0.7289709952284259,-0.04638899898556299,0.6973190327228123,0.06532788436351951,0.6611090319641564,0.03989252767830563,0.6391465431378793,0.1408752138588587,0.6017630275863662,0.059494650707988546,0.5626476190513392,0.11719332264340106,0.5407630702177089,0.06655704221791088,0.522494647654219,0.10509330621865598,0.49528470689128373,0.060622791207652946,0.4665148063137894,-0.07648245314613204,0.22274334575005625,-0.12573223703724207,0.17545111350611745,-0.14434601631692193,0.1694562634206602,-0.14629824000622837,0.18103475499639576,-0.17057493399103135,0.13254479792775115,-0.12382265892818826,0.19152117343798214,-0.14397067725634827,0.13772292428768484,-0.11898676786289958,0.1729007953444873,-0.11189370393379007,0.20124017923037568,-0.10264588374654206,0.1878634008669805,-0.07888743965749186,0.2133402378357779,-0.11412936716920248,0.1724836298175037
mfcc9_mean,0.01480128319853832,,0.11365494324150398,0.17457799420803286,-0.06529495470403425,0.25402872561178863,-0.014244137705051922,0.17446257228060075,0.06370494474656443,-0.16301507618628328,0.0779630614307218,0.22355938577107123,0.04381770043852992,0.2548079543808909,0.03224614010599783,0.32240019164308287,-0.022206924931098222,0.5005916674699337,-0.0569235112874668,0.5356993420034445,-0.06471727524248323,0.5527448142719888,-0.05298301761461454,1.0,-0.10276192659157757,0.5306812768747143,-0.11959665620600532,0.5005450628503374,-0.1255859400767662,0.5014377879427027,-0.13405397536296199,0.3662141905209789,-0.14458650277020763,0.3888134283746447,-0.1611020993149067,0.33270900527379826,-0.18091321035120786,0.31822746462624835,-0.21335686871906231,0.26528383836416497,-0.2199871215445491,0.2700443621750821,-0.21008617373271254,0.21047622419768797,-0.1847556230048037,0.22399073330442001,-0.19762037467053176,0.2957262519940098,0.0005169983436028965,0.3107791671121779,0.002559517062528703,0.26459189368019076,-0.07047002974706687,0.3117836742551044,0.038237257504464967,0.273699899154036,-0.03911970630772743,0.3065800316869205,0.038916808214079085,0.2969836056714801,-0.01074537009432958,0.2938221741673173,-0.035396618457421855,0.3612187068559175,0.07484231405014756,0.3224286722403305,-0.01810946972825133,0.352770111792065,0.02451310841415501,0.3080464421872305,-0.03860779470014455
mfcc9_std,-0.02618448574388427,,-0.038691314976278306,-0.056392076908699074,-0.030710173924971797,-0.16595142338105962,-0.031974772292989444,-0.3314954209633295,0.48872479443923106,-0.04568452241252706,0.4855717937570256,0.13704286562647947,0.5467304400309745,-0.15638246779294174,0.6171926596702959,0.03612574081449151,0.6964190600175402,-0.08983328583788043,0.741496547878645,-0.02540753424850208,0.7751592958072379,-0.10220781001691676,0.8169224460342226,-0.10276192659157757,1.0,-0.03768290426544384,0.8161728755629438,-0.009649503529132152,0.7727148168414388,-0.07864485070859102,0.7401173153433703,0.057028501924950306,0.7078426656745228,0.013994784875312208,0.6741726511925958,0.11291960095665032,0.6380324159297115,0.0431812105290441,0.5988771218875496,0.10002162840096132,0.5836975063008689,0.06571413156955448,0.5619401994625222,0.0937323632077428,0.5459165013886097,0.03368799771764386,0.5172850631618827,-0.12514695720034363,0.22284437317636582,-0.17345757189770467,0.1769434031267374,-0.1816136054958486,0.1814100928006045,-0.1830641874800144,0.18819968041177546,-0.20404218024599444,0.14460913581188214,-0.1597705860601175,0.19287656330490316,-0.17395252045471343,0.15185058493820733,-0.1451091886723173,0.1955118215982722,-0.1416290830655725,0.20616707764149908,-0.1343541563869811,0.1986775632328745,-0.12164738765766456,0.21309413638628655,-0.16107621513069648,0.1782246928127707
mfcc10_mean,-0.0022822749115075404,,0.303662083674623,0.3660008966436082,0.07003408193079223,0.30753893478919075,-0.004092776365067982,0.33776421644622007,0.022224386327306882,-0.34718568590563115,0.07764232342277946,0.25717729171390435,0.014913654931833449,0.2549556707214784,0.02485040414246249,0.2814275580518853,9.910253251630238e-05,0.5104926736149075,-0.014401228994023782,0.4914916138536449,-0.019798074035352043,0.5901574392851082,-0.037260209198298665,0.5306812768747143,-0.03768290426544384,1.0,-0.07948218797185909,0.5808986898149018,-0.0882407579725539,0.5749589989214211,-0.11293066755596834,0.45060830467481905,-0.12726056344915385,0.44428140391533155,-0.14230114862738183,0.33159068257497487,-0.15944890285454394,0.3789807490648508,-0.19004717744813301,0.16658917716679875,-0.20229898875963356,0.34577257697324376,-0.21028076595760767,0.19282345987806176,-0.19623939846610292,0.2184509666490217,-0.2009968737483126,0.28123369836942347,-0.0028636179213876443,0.3076885714960734,0.026476958490121688,0.2622717614981133,-0.06304110677445586,0.34581191547222234,0.08080927613433023,0.33760934776720375,0.00580065454735808,0.3865492531108361,0.10255285457317385,0.3936466862253549,0.06320249934645475,0.3699015631382737,0.0052010626115110235,0.4185370756169518,0.11939064241367234,0.3425577435717032,-0.016355565722816,0.3621489931209373,0.03369939368346612,0.30717904599762713,-0.034055599814222376
mfcc10_std,-0.012938124940897867,,-0.06324997965968349,-0.08305772637556585,-0.03725604064086314,-0.17752281643734896,-0.027898065746133002,-0.34101296480176796,0.44682296917701564,-0.02413491892468504,0.44906238524746594,0.11961194688966645,0.4948078350638787,-0.17035099359933162,0.5724746454249124,0.006459034988105529,0.634300938333538,-0.11677100862113624,0.6891813342769402,-0.0504924554533831,0.7227964340561341,-0.15414236070684142,0.7647808395635703,-0.11959665620600532,0.8161728755629438,-0.07948218797185909,1.0,-0.05617398212488791,0.8225985884961793,-0.101717116466217,0.7832253902770308,0.016503837307146586,0.7466094829852712,-0.02488803460280447,0.7109359406953362,0.08266822697228653,0.6672348825053331,0.005311920289062788,0.6374599622022948,0.08236601729185064,0.6179091846300984,0.05081288072902763,0.6087346313744095,0.08674964038991956,0.6021990385804296,0.03532878972602977,0.5845839864830324,-0.168898868435485,0.20725679008571748,-0.21389718324152673,0.16696719236878718,-0.21480321619971396,0.18688543355302217,-0.229837816926508,0.1673249963405341,-0.24176396414290308,0.14751832728629583,-0.20266833196078332,0.1771304117864829,-0.20887643781391704,0.14983506717511003,-0.1790633809843733,0.1913488528531139,-0.189404210374948,0.18407512628554254,-0.18153382671314738,0.1942851615299194,-0.1830735926444392,0.1886891422646819,-0.20753671607495847,0.16838983331439922
mfcc11_mean,-0.004895286217041328,,0.1441697733104256,0.19725248759178698,-0.0335128642967953,0.23100063049051153,-0.021861908659589552,0.1547798033266331,0.0880055555460093,-0.1784836667181236,0.10656010258217757,0.21169858011341397,0.0826646042183935,0.16369417420930463,0.07692437507653661,0.27782503142133486,0.07067370496292275,0.41344702335548306,0.0296911112279666,0.4004571984247586,0.02232263971495062,0.5135701223314764,0.003901309022209805,0.5005450628503374,-0.009649503529132152,0.5808986898149018,-0.05617398212488791,1.0,-0.05062911519112616,0.588249993532222,-0.06815665080119804,0.5191766709364588,-0.08120009370202773,0.4740023201722001,-0.09749866710043269,0.39362910547550417,-0.12205051020358358,0.40884767841004366,-0.1640591632954853,0.2882780923110872,-0.18409603946552253,0.33401460035289854,-0.1921930854439759,0.2951802647449585,-0.1763210179370327,0.2598053207869024,-0.1817666067833709,0.24881447142263569,0.012820376097199339,0.2978449738109742,0.033579002935391,0.2893593271638326,-0.03147871996514216,0.37356495287170965,0.11836453761988279,0.3362504961828715,0.0055181422495967115,0.3880348860281206,0.13481279838888752,0.3424077698905219,0.033669079344987064,0.3008528677430769,-0.02016933154682933,0.32491728941969805,0.09165212093384247,0.22896504516081628,-0.06268151941492903,0.2742977411256899,0.021087493478368576,0.22014523616622403,-0.0675684719650963
mfcc11_std,-0.022222142347754468,,-0.08204727506546299,-0.10117010542072284,-0.04784088842909099,-0.1949755882589368,-0.022760212784716773,-0.36476645570512267,0.42890069514513046,-0.006109652460079781,0.41960696529499897,0.11724404149882797,0.4615624619530914,-0.18623295912889237,0.5227495099941626,0.0015440043260514743,0.6062056161487159,-0.11509195202421862,0.6407603737646976,-0.05759442470632552,0.6854600094510825,-0.1646435836926803,0.7289709952284259,-0.1255859400767662,0.7727148168414388,-0.0882407579725539,0.8225985884961793,-0.05062911519112616,1.0,-0.10103661776783501,0.8349851882111492,0.03234651635124836,0.7756942881608979,-0.025014265679825527,0.7409614574178748,0.08377078523342638,0.7074021008546727,0.010735009517573568,0.6603406234712221,0.08239156259449489,0.6367420026869816,0.03988715059093371,0.6283733486519036,0.06691652865852883,0.6281308435231975,0.046814420917845594,0.623275861190931,-0.17740368764482942,0.2145630702060802,-0.24199360472978063,0.1429436291154143,-0.2376400342212268,0.18177579173575004,-0.24927106381221195,0.15152142489619497,-0.24496416309006544,0.15520054312278433,-0.2039045893905209,0.18774411867769178,-0.22771360764209747,0.13242422850339194,-0.2026495737082864,0.18459205710723445,-0.22798401527867904,0.14934221624125624,-0.20458359243565732,0.19413958145458665,-0.1993848553662444,0.1797709468769514,-0.21629584359813586,0.16977990614201435
mfcc12_mean,0.011997034916288283,,0.3019964783505151,0.35642554025122575,0.09132580936071652,0.30288978481332784,-0.009740047962502836,0.33241273171455804,0.004144056549649086,-0.32686173552855824,0.06048107378567125,0.18874990721448195,0.0050087454473329495,0.21746140771570618,0.01479094329331009,0.21907152973181102,-0.02152055032939997,0.427913899838443,-0.04696622011461468,0.41047040507377086,-0.04090103121637301,0.5182128459639095,-0.04638899898556299,0.5014377879427027,-0.07864485070859102,0.5749589989214211,-0.101717116466217,0.588249993532222,-0.10103661776783501,1.0,-0.12213383397631561,0.5420912347788998,-0.12445023797237517,0.5238632826722683,-0.13531641120885063,0.4156755031308662,-0.1592596423808604,0.4153806922911688,-0.20050087872451403,0.24808475511054376,-0.22176322803727225,0.3679187815467427,-0.23255126700606427,0.2431370811954434,-0.22491592741368482,0.2974461796728067,-0.23462172466625977,0.35006763124961066,0.02374586060426862,0.40128794109846766,0.05291035240479939,0.3689166850527601,-0.019849518882015662,0.4184537274322732,0.10530805094642348,0.35739234384496105,-0.00474027627709093,0.3633523258014479,0.07493330762358352,0.323711972765369,0.004755237481558445,0.2819234032808642,-0.053977616010529944,0.321853128533846,0.06400404681616587,0.2541486027816359,-0.07557974334696256,0.3204620433878053,0.005657410980776642,0.3175597466925423,-0.03899583217799869
mfcc12_std,-0.019877982971801652,,-0.10737427851918699,-0.12842231415286265,-0.056295269321649265,-0.2094146525100203,-0.024390661357819494,-0.38065840856908356,0.404569791814696,0.018280487374088866,0.37952493452860564,0.09478107654335195,0.42491583233306623,-0.2002760239995449,0.4766852262060983,-0.023371102038172168,0.5459382810056161,-0.13662523196711512,0.5972224317632818,-0.07780799638179581,0.6407055013326214,-0.18797683446722432,0.6973190327228123,-0.13405397536296199,0.7401173153433703,-0.11293066755596834,0.7832253902770308,-0.06815665080119804,0.8349851882111492,-0.12213383397631561,1.0,0.02305904791936228,0.8416066202976478,-0.033039164974387185,0.7795064380144682,0.07270290487887365,0.7425876439924083,-0.003007824342560714,0.7013425035144307,0.09288391446525296,0.6741043141616831,0.03576908372734685,0.672695852268019,0.0578828820631971,0.6749960769958299,0.017157578712055317,0.6734235795241391,-0.20839679446731876,0.2063536710864514,-0.2670749718635116,0.13088143026527985,-0.24358151720659443,0.19843511812165107,-0.2661986012672154,0.14932630135454475,-0.2758079106839587,0.1362137847884104,-0.24946546262467517,0.15519073846217363,-0.2799919211616767,0.0896753365653378,-0.2408247724174814,0.17539823210242714,-0.25921690157350374,0.13254352641265868,-0.22478731830677026,0.1906693425431857,-0.23267063789101206,0.1635434989221672,-0.2628916441375009,0.13732017763010815
mfcc13_mean,0.002053416965155955,,0.1047048298809183,0.1486206813706977,-0.041609428149406415,0.1772342045867768,-0.0227137414844975,0.08396355559562722,0.10610452995439947,-0.13324517387980117,0.13194307415371576,0.16285056024897807,0.11043390102667917,0.06868943279499823,0.09454920501539252,0.24007451751878475,0.09975795643931741,0.3059122233810992,0.0640079748347757,0.3202332854555927,0.0823428875257107,0.3977785353597498,0.06532788436351951,0.3662141905209789,0.057028501924950306,0.45060830467481905,0.016503837307146586,0.5191766709364588,0.03234651635124836,0.5420912347788998,0.02305904791936228,1.0,0.02541046899269945,0.5873894847942941,0.016442620999980506,0.4775480895823977,-0.004580634899755877,0.4902502407799083,-0.05075726030147032,0.31736707423342514,-0.07869562995885256,0.3286946301089521,-0.09541352411871895,0.32873448580826314,-0.0927294419380246,0.2730120996195042,-0.10191883145134985,0.31917853113893313,0.10106492400807798,0.30440162625065403,0.06412563669614064,0.2437267748273785,-0.0017996051800097555,0.2580490459235705,0.07593771831146084,0.1920126391550027,-0.035071155314523095,0.2204712297009706,0.05394898261625389,0.18621084521845638,-0.043041234317317004,0.18502800440591688,-0.052941752140082524,0.23212462509160972,0.04394414073105944,0.20500444402189327,-0.04391280409887022,0.28699417268964256,0.04256212047723694,0.2864055855512919,0.01660772505416978
mfcc13_std,-0.0065086668723687135,,-0.11122563338359347,-0.1299964475932192,-0.06560799870293657,-0.21288091019102215,-0.025784131143827875,-0.38768249374816743,0.39128802218341263,0.01637163947634716,0.3451531217005175,0.09670254710651598,0.3827397465361876,-0.20810279673093895,0.42951825040264047,-0.03454881290408206,0.5031234385412695,-0.15344426501270406,0.5582492552881644,-0.07980919693848625,0.6062022497107985,-0.20873120774426274,0.6611090319641564,-0.14458650277020763,0.7078426656745228,-0.12726056344915385,0.7466094829852712,-0.08120009370202773,0.7756942881608979,-0.12445023797237517,0.8416066202976478,0.02541046899269945,1.0,-0.02617320289372239,0.8500854245199377,0.07189959029965538,0.7851194541742926,-0.01130342708541569,0.7387236671258683,0.09019595560060749,0.7191045704450041,0.02371153096882652,0.7204370324285282,0.06354528908454503,0.7197665016344187,0.014314427605780623,0.7041592479325909,-0.21740658418840692,0.2217596421341304,-0.279120598570127,0.1314546376356138,-0.2625127667649099,0.20604215600338646,-0.30445571737768073,0.12884448591426892,-0.3177495868466644,0.11893444748274644,-0.2875548086192229,0.14308794920754492,-0.30553824420402276,0.09242958817795369,-0.2523770909363744,0.19154261111229814,-0.28551108155428934,0.12356444552837102,-0.25921465970324314,0.17906790393175226,-0.2673129324277858,0.15020608902359558,-0.28468737207156913,0.14140503540915147
mfcc14_mean,0.005637692879847205,,0.25495356042418926,0.3014885961674216,0.06502252709156106,0.24148514465187404,-0.021788342182539135,0.21696404491218502,0.036503910996804806,-0.27704133799757374,0.08614006532851902,0.16106487076959466,0.04062911614162418,0.03797272160463717,0.053817827309909194,0.17138727274311744,0.04583920630359629,0.3154081202344259,0.029646409974096472,0.2930452121387188,0.031213357229480963,0.41819258338404264,0.03989252767830563,0.3888134283746447,0.013994784875312208,0.44428140391533155,-0.02488803460280447,0.4740023201722001,-0.025014265679825527,0.5238632826722683,-0.033039164974387185,0.5873894847942941,-0.02617320289372239,1.0,-0.029143471289322966,0.5844750841762277,-0.036325940005016176,0.5574638164279618,-0.08067771014894522,0.4196103748959205,-0.10446779540179969,0.3850026164941641,-0.12519175817614778,0.28506958554041617,-0.13044634872875377,0.35198312633550877,-0.14601790001370749,0.3452302946271692,0.08849224218827108,0.3064093254792797,0.049024215199810435,0.21977099194240565,-0.05158909611529729,0.2559124086983138,0.05106603621750925,0.2047458234132015,-0.0574429282789472,0.24779906104982594,0.04513495663148348,0.22968720342941526,-0.03114329203742675,0.24138054310788581,-0.052134097066799584,0.31213394939379896,0.08170039323775767,0.28874809295039683,-0.006329392054851076,0.3613991272513002,0.07153436936196313,0.3442311395402784,0.032756064429107175
mfcc14_std,-0.0029930763947684444,,-0.10806626809025266,-0.12636596044249312,-0.061078073993654544,-0.21569942803104425,-0.023473781755203857,-0.38574528970492505,0.3813258313300827,0.013341622612511614,0.3309476896451596,0.09730059633210662,0.362845782285028,-0.21026651323678197,0.40834540670134184,-0.046191131334237544,0.475273711270759,-0.15922320412242533,0.5344583803818598,-0.10407750284648569,0.582644929376893,-0.22446378780281745,0.6391465431378793,-0.1611020993149067,0.6741726511925958,-0.14230114862738183,0.7109359406953362,-0.09749866710043269,0.7409614574178748,-0.13531641120885063,0.7795064380144682,0.016442620999980506,0.8500854245199377,-0.029143471289322966,1.0,0.08024062485592193,0.8539939882194233,-0.004188469455185114,0.771514405409706,0.08055135156503257,0.7424964777800893,0.015030840297000666,0.7451315247469054,0.05245663093361633,0.7259192637583957,0.02421440828864268,0.7044373132491607,-0.21134611777022827,0.2247909479183458,-0.29494113907565433,0.116930169430175,-0.283890621613226,0.18658454055798201,-0.32884917779401884,0.1064928169303473,-0.322932329680985,0.12832868834394065,-0.29535474529700767,0.13930331043265337,-0.31505598855132844,0.08166246052751298,-0.2618933090823512,0.1859291264696281,-0.3044761907153154,0.1024327098294732,-0.2736676482680352,0.1729885809248587,-0.27856058865592154,0.14282826005452726,-0.27188260075998544,0.16144965093266955
mfcc15_mean,0.0022478469616149517,,0.07001434915716068,0.10771966235349564,-0.06018026903072555,0.12773732120498926,-0.021539686691520156,-0.008341233967488301,0.12821494427502428,-0.09922374336003961,0.15345452411429675,0.16073118122142993,0.13969640479688977,-0.03665992136700997,0.14250006333463663,0.15592085702238573,0.1402755703824843,0.20522447641531447,0.1250307535044504,0.24385717334758764,0.129414953412768,0.28998875988630535,0.1408752138588587,0.33270900527379826,0.11291960095665032,0.33159068257497487,0.08266822697228653,0.39362910547550417,0.08377078523342638,0.4156755031308662,0.07270290487887365,0.4775480895823977,0.07189959029965538,0.5844750841762277,0.08024062485592193,1.0,0.07347667394515703,0.5835199691415237,0.04625962711981397,0.5328486704287738,0.029082751753193914,0.4600178454953936,-0.0034873390040749104,0.34027315486597165,-0.01590277961507977,0.3481444456256867,-0.03632861630733071,0.22745237686584424,0.0789693978428193,0.1673332075404897,0.010581109723900977,0.1037671912276375,-0.05397735887904101,0.1483042952787856,0.039313056899485825,0.10224513745659686,-0.07095853954011819,0.1544492125990089,0.03607452887393268,0.1546140672452621,-0.024156039084714434,0.19041524749715924,-0.010584108299168825,0.24552045771066977,0.08592523875777415,0.24307022438859027,0.03448347528880458,0.2852116714042817,0.08489703824180143,0.23920573196768768,0.02892157690447408
mfcc15_std,-0.0034866822434907454,,-0.12390940685437159,-0.14279835097181706,-0.07518318464936165,-0.21665981559412514,-0.024080037481015303,-0.3894090055732196,0.36526240713876673,0.023544510780762647,0.31254175075983553,0.08519092327977608,0.34788558906994094,-0.2052467842835716,0.39139353043448916,-0.05378450773971292,0.45480340175047196,-0.1788234492947282,0.5112913427178144,-0.11584972165473505,0.5572971341890592,-0.2503237585489702,0.6017630275863662,-0.18091321035120786,0.6380324159297115,-0.15944890285454394,0.6672348825053331,-0.12205051020358358,0.7074021008546727,-0.1592596423808604,0.7425876439924083,-0.004580634899755877,0.7851194541742926,-0.036325940005016176,0.8539939882194233,0.07347667394515703,1.0,-0.0027302274771373106,0.8520935442535068,0.0939082294895147,0.7882825536937239,0.0032219398040139054,0.7672311959509073,0.038379862371777713,0.7425300887609764,0.01499205695691564,0.7125632391799681,-0.23560743090486358,0.21301884604670862,-0.33115015405917947,0.09791712010356582,-0.31248601973896767,0.18004820208133565,-0.34509929707950177,0.10342841847577679,-0.32856343777318636,0.1387555781037672,-0.3105543214640884,0.1295541264564878,-0.32886899516026646,0.07678255448839261,-0.27952725535034156,0.17923706866513725,-0.3193394089214468,0.09917040155476034,-0.2750018508357137,0.1877721676504143,-0.2766672164839306,0.15114626972695006,-0.27160275815726914,0.17114776787313163
mfcc16_mean,0.0015640503546309754,,0.245342824772421,0.280923989402558,0.08148094491660934,0.21501849607292647,-0.011044119527722919,0.1884027956316416,0.039737701351665225,-0.2653702592641032,0.08912027090248907,0.11443521176591248,0.04811102828909382,0.011746086391625775,0.06595545384261543,0.14498223926552983,0.06745342532974917,0.24580539220791353,0.04885509115460495,0.20958678650277643,0.04697721427840559,0.3478203266111528,0.059494650707988546,0.31822746462624835,0.0431812105290441,0.3789807490648508,0.005311920289062788,0.40884767841004366,0.010735009517573568,0.4153806922911688,-0.003007824342560714,0.4902502407799083,-0.01130342708541569,0.5574638164279618,-0.004188469455185114,0.5835199691415237,-0.0027302274771373106,1.0,-0.01877071627325703,0.5340686428060405,-0.02674672060490656,0.4867574118365796,-0.059552531165555304,0.4013043809657929,-0.07134966463376927,0.36170188993166025,-0.10411466016825652,0.24024214408019023,0.04455522717539229,0.21044146280422166,0.019420999594375578,0.13747288513290043,-0.0831069737656702,0.2009191217157928,0.031134105669149034,0.18325186452429168,-0.04272782940575303,0.23148588309545484,0.03750315670033453,0.237501076435297,0.004378834769118156,0.261443252357602,-0.010109896784696029,0.3219810386586531,0.09655932438963512,0.30548297509131833,0.031140690724725768,0.33715690130864356,0.07861284388850931,0.2837663254821631,0.0373773233523733
mfcc16_std,0.0035055283543468656,,-0.1475546794093393,-0.16808811854639738,-0.0906927933701069,-0.2330166313101322,-0.023626117734437194,-0.39911242675739933,0.34773072241009184,0.045059265257544695,0.29389572809275777,0.07505975326236215,0.3432642753821749,-0.19625171088160798,0.3818724972223224,-0.0584986261463172,0.43381352426439435,-0.19803190617433172,0.4945606598641106,-0.12458438268243968,0.5248039052563002,-0.2819308354996671,0.5626476190513392,-0.21335686871906231,0.5988771218875496,-0.19004717744813301,0.6374599622022948,-0.1640591632954853,0.6603406234712221,-0.20050087872451403,0.7013425035144307,-0.05075726030147032,0.7387236671258683,-0.08067771014894522,0.771514405409706,0.04625962711981397,0.8520935442535068,-0.01877071627325703,1.0,0.09561206152589104,0.8652511711374296,0.009444190286015456,0.791045089930538,0.03802802514109567,0.7531624935591121,-0.007463515637378754,0.7281710869096194,-0.2910788421485254,0.17988681162953826,-0.3451156455881497,0.11040850561817803,-0.3051656511940476,0.20096512787677143,-0.35233980114612995,0.1082152569601111,-0.3469159085427545,0.1343281492914373,-0.3249608461001213,0.12383928173058403,-0.3385335603552132,0.09264365559081901,-0.303368354386354,0.17642846753335698,-0.32758845542054377,0.10484609127412406,-0.25970064005798854,0.22015084437955748,-0.28552748033133346,0.16214029635669341,-0.3193844912049519,0.14692380536716684
mfcc17_mean,0.0020024387759967526,,-0.017421790052722822,0.0010675605552275173,-0.07833029897359936,0.04816727318275159,-0.02859864567386391,-0.10917816360092145,0.10949223629000748,-0.009163740117207225,0.10961646881015798,0.05060131301045353,0.11481087333082625,-0.14646727031829698,0.10604550049503349,0.08048230528748682,0.0941745521338171,0.06652569106904184,0.10684827411663379,0.12275094427431636,0.10330845058843816,0.14874808026543815,0.11719332264340106,0.26528383836416497,0.10002162840096132,0.16658917716679875,0.08236601729185064,0.2882780923110872,0.08239156259449489,0.24808475511054376,0.09288391446525296,0.31736707423342514,0.09019595560060749,0.4196103748959205,0.08055135156503257,0.5328486704287738,0.0939082294895147,0.5340686428060405,0.09561206152589104,1.0,0.09757159542989917,0.5511346766473189,0.08893830559005995,0.4262057473095369,0.0883323043355412,0.4150218893649034,0.05881384485752152,0.08060110428844536,0.010350108633496911,0.05272743567007151,-0.021908466899218913,0.01920303208303549,-0.08365351364464693,0.08031696226308892,0.03371765139734276,0.036987330007346934,-0.09218893412513524,0.11952028924737851,0.03939249857818212,0.13268326407990233,-0.007754014552402858,0.1691195909593104,0.00023720967743171177,0.20735180503883882,0.09482840514600248,0.17926558141594004,0.022839247062784708,0.19443035613855225,0.07733910431894156,0.09544700385567279,-0.027002684242355607
