track_id,file_path,label
4197,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004197.mp3,Rock
4198,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004198.mp3,Rock
4201,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004201.mp3,Rock
4202,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004202.mp3,Rock
4214,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004214.mp3,Rock
4215,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004215.mp3,Rock
4216,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004216.mp3,Rock
4217,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004217.mp3,Rock
4218,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004218.mp3,Rock
4219,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004219.mp3,Rock
4264,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004264.mp3,Rock
4267,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004267.mp3,Rock
4275,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004275.mp3,Rock
4276,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004276.mp3,Rock
4284,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004284.mp3,Rock
4285,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004285.mp3,Rock
4297,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004297.mp3,Rock
4298,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004298.mp3,Rock
4299,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004299.mp3,Rock
4300,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004300.mp3,Rock
4302,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004302.mp3,Rock
4309,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004309.mp3,Rock
4310,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004310.mp3,Rock
4311,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004311.mp3,Rock
4312,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004312.mp3,Rock
4313,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004313.mp3,Rock
4316,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004316.mp3,Rock
4330,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004330.mp3,Rock
4332,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004332.mp3,Rock
4333,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004333.mp3,Rock
4346,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004346.mp3,Rock
4348,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004348.mp3,Rock
4363,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004363.mp3,Rock
4368,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004368.mp3,Rock
4391,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004391.mp3,Rock
4394,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004394.mp3,Rock
4396,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004396.mp3,Rock
4400,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004400.mp3,Rock
4401,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004401.mp3,Rock
4403,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004403.mp3,Rock
4407,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004407.mp3,Rock
4408,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004408.mp3,Rock
4409,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004409.mp3,Rock
4410,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004410.mp3,Rock
4432,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004432.mp3,Rock
4443,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004443.mp3,Rock
4444,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004444.mp3,Folk
4445,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004445.mp3,Folk
4446,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004446.mp3,Folk
4463,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004463.mp3,Rock
4466,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004466.mp3,Rock
4468,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004468.mp3,Rock
4469,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004469.mp3,Rock
4484,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004484.mp3,Rock
4490,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004490.mp3,Rock
4492,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004492.mp3,Rock
4499,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004499.mp3,Rock
4500,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004500.mp3,Rock
4501,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004501.mp3,Rock
4536,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004536.mp3,Blues
4537,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004537.mp3,Blues
4538,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004538.mp3,Blues
4539,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004539.mp3,Blues
4540,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004540.mp3,Blues
4683,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004683.mp3,Hip-Hop
4686,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004686.mp3,Hip-Hop
4687,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004687.mp3,Hip-Hop
4691,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004691.mp3,Electronic
4692,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004692.mp3,Electronic
4695,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004695.mp3,Electronic
4698,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004698.mp3,Electronic
4699,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004699.mp3,Electronic
4700,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004700.mp3,Electronic
4701,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004701.mp3,Electronic
4702,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004702.mp3,Electronic
4703,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004703.mp3,Jazz
4704,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004704.mp3,Jazz
4705,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004705.mp3,Jazz
4707,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004707.mp3,Electronic
4708,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004708.mp3,Electronic
4709,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004709.mp3,Rock
4712,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004712.mp3,Rock
4737,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004737.mp3,Country
4738,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004738.mp3,Country
4739,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004739.mp3,Country
4740,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004740.mp3,Country
4741,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004741.mp3,Country
4742,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004742.mp3,Country
4743,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004743.mp3,Country
4744,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004744.mp3,Country
4745,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004745.mp3,Country
4746,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004746.mp3,Country
4747,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004747.mp3,Country
4748,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004748.mp3,Country
4749,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004749.mp3,Country
4750,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004750.mp3,Country
4752,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004752.mp3,Rock
4754,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004754.mp3,Experimental
4755,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004755.mp3,Experimental
4756,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004756.mp3,Experimental
4757,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004757.mp3,Experimental
4759,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004759.mp3,Rock
4760,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004760.mp3,Rock
4761,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004761.mp3,Rock
4762,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004762.mp3,Rock
4763,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004763.mp3,Rock
4764,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004764.mp3,Rock
4765,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004765.mp3,Rock
4766,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004766.mp3,Rock
4767,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004767.mp3,Rock
4768,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004768.mp3,Rock
4769,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004769.mp3,Rock
4771,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004771.mp3,Rock
4783,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004783.mp3,Rock
4791,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004791.mp3,Rock
4793,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004793.mp3,Rock
4798,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004798.mp3,Rock
4800,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004800.mp3,Rock
4801,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004801.mp3,Rock
4802,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004802.mp3,Rock
4803,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004803.mp3,Rock
4829,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004829.mp3,Rock
4837,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004837.mp3,Rock
4840,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004840.mp3,Rock
4841,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004841.mp3,Rock
4850,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004850.mp3,Classical
4851,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004851.mp3,Classical
4996,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004996.mp3,Rock
4999,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/004/004999.mp3,Rock
5002,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/005/005002.mp3,Rock
5003,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/005/005003.mp3,Rock
5007,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/005/005007.mp3,Rock
5009,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/005/005009.mp3,Old-Time / Historic
5012,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/005/005012.mp3,Old-Time / Historic
5013,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/005/005013.mp3,Old-Time / Historic
5014,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/005/005014.mp3,Old-Time / Historic
5015,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/005/005015.mp3,Old-Time / Historic
5016,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/005/005016.mp3,Old-Time / Historic
5017,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/005/005017.mp3,Old-Time / Historic
5018,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/005/005018.mp3,Old-Time / Historic
5019,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/005/005019.mp3,Old-Time / Historic
5020,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/005/005020.mp3,Old-Time / Historic
5021,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/005/005021.mp3,Old-Time / Historic
5022,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/005/005022.mp3,Old-Time / Historic
5023,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/005/005023.mp3,Old-Time / Historic
5024,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/005/005024.mp3,Old-Time / Historic
5026,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/005/005026.mp3,Old-Time / Historic
5029,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/005/005029.mp3,Old-Time / Historic
5030,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/005/005030.mp3,Old-Time / Historic
5031,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/005/005031.mp3,Old-Time / Historic
5032,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/005/005032.mp3,Old-Time / Historic
5033,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/005/005033.mp3,Old-Time / Historic
5034,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/005/005034.mp3,Old-Time / Historic
5036,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/005/005036.mp3,Old-Time / Historic
5038,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/005/005038.mp3,Old-Time / Historic
5043,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/005/005043.mp3,Old-Time / Historic
5044,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/005/005044.mp3,Old-Time / Historic
5079,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/005/005079.mp3,Rock
5092,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/005/005092.mp3,Rock
5104,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/005/005104.mp3,Rock
5106,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/005/005106.mp3,Jazz
5107,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/005/005107.mp3,Jazz
5119,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/005/005119.mp3,Jazz
5120,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/005/005120.mp3,Jazz
5140,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/005/005140.mp3,Folk
5141,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/005/005141.mp3,Folk
5147,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/005/005147.mp3,Rock
5148,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/005/005148.mp3,Rock
5149,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/005/005149.mp3,Rock
5151,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/005/005151.mp3,Rock
5152,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/005/005152.mp3,Rock
5153,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/005/005153.mp3,Rock
5160,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/005/005160.mp3,Rock
5162,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/005/005162.mp3,Rock
5178,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/005/005178.mp3,Pop
5196,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/005/005196.mp3,Pop
5219,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/005/005219.mp3,Rock
5220,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/005/005220.mp3,Rock
5221,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/005/005221.mp3,Rock
5222,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/005/005222.mp3,Rock
5223,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/005/005223.mp3,Rock
5224,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/005/005224.mp3,Rock
5226,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/005/005226.mp3,Rock
5227,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/005/005227.mp3,Rock
5237,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/005/005237.mp3,Rock
5238,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/005/005238.mp3,Rock
5239,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/005/005239.mp3,Rock
5240,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/005/005240.mp3,Rock
5241,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/005/005241.mp3,Rock
5242,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/005/005242.mp3,Rock
5243,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/005/005243.mp3,Rock
5244,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/005/005244.mp3,Rock
5245,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/005/005245.mp3,Rock
5246,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/005/005246.mp3,Rock
5258,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/005/005258.mp3,Rock
5265,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/005/005265.mp3,Hip-Hop
5267,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/005/005267.mp3,Hip-Hop
5269,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/005/005269.mp3,Hip-Hop
5270,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/005/005270.mp3,Hip-Hop
5273,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/005/005273.mp3,Rock
5275,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/005/005275.mp3,Rock
5276,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/005/005276.mp3,Rock
5277,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/005/005277.mp3,Rock
5283,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/005/005283.mp3,Rock
5284,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/005/005284.mp3,Rock
5285,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/005/005285.mp3,Rock
5286,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/005/005286.mp3,Rock
5319,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/005/005319.mp3,Electronic
5320,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/005/005320.mp3,Electronic
5321,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/005/005321.mp3,Electronic
5325,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/005/005325.mp3,Electronic
5337,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/005/005337.mp3,Electronic
5340,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/005/005340.mp3,Electronic
5341,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/005/005341.mp3,Electronic
5342,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/005/005342.mp3,Electronic
5343,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/005/005343.mp3,Electronic
5344,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/005/005344.mp3,Electronic
5345,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/005/005345.mp3,Electronic
5346,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/005/005346.mp3,Electronic
5348,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/005/005348.mp3,Electronic
5354,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/005/005354.mp3,Electronic
5371,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/005/005371.mp3,Electronic
5377,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/005/005377.mp3,Folk
5378,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/005/005378.mp3,Folk
5379,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/005/005379.mp3,Folk
5380,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/005/005380.mp3,Folk
5399,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/005/005399.mp3,Rock
5440,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/005/005440.mp3,Electronic
5477,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/005/005477.mp3,Rock
5510,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/005/005510.mp3,Rock
5531,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/005/005531.mp3,Experimental
5533,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/005/005533.mp3,Experimental
5534,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/005/005534.mp3,Experimental
5535,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/005/005535.mp3,Experimental
5570,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/005/005570.mp3,Rock
5573,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/005/005573.mp3,Rock
5576,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/005/005576.mp3,Rock
5577,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/005/005577.mp3,Rock
5600,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/005/005600.mp3,Rock
5601,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/005/005601.mp3,Rock
5939,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/005/005939.mp3,Folk
6274,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/006/006274.mp3,Rock
6275,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/006/006275.mp3,Rock
6276,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/006/006276.mp3,Rock
6460,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/006/006460.mp3,Folk
6464,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/006/006464.mp3,Folk
6465,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/006/006465.mp3,Folk
6466,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/006/006466.mp3,Folk
6520,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/006/006520.mp3,Rock
6522,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/006/006522.mp3,Rock
6523,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/006/006523.mp3,Spoken
6524,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/006/006524.mp3,Rock
6525,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/006/006525.mp3,Rock
6527,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/006/006527.mp3,Rock
6528,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/006/006528.mp3,Rock
6529,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/006/006529.mp3,Rock
6530,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/006/006530.mp3,Rock
6532,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/006/006532.mp3,Rock
6533,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/006/006533.mp3,Rock
6534,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/006/006534.mp3,Rock
6536,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/006/006536.mp3,Rock
6537,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/006/006537.mp3,Rock
6584,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/006/006584.mp3,Spoken
6592,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/006/006592.mp3,Spoken
6593,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/006/006593.mp3,Rock
6595,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/006/006595.mp3,Rock
6596,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/006/006596.mp3,Rock
6597,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/006/006597.mp3,Rock
6598,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/006/006598.mp3,Rock
6600,/kaggle/input/fma-free-music-archive-small-medium/fma_medium/fma_medium/006/006600.mp3,Rock
